ID,Valor,Otro
6327,38.06,891
6328,12.68,747
6329,36.06,904
6330,10.43,875
6331,56.57,591
6332,31.25,629
6333,12.4,114
6334,21.31,289
6335,79.07,489
6336,61.01,753
6337,35.37,289
6338,76.01,411
6339,62.18,575
6340,96.7,597
6341,35.28,574
6342,63.55,590
6343,75.32,234
6344,49.32,371
6345,85.52,165
6346,60.6,155
6347,57.41,386
6348,11.86,648
6349,11.17,976
6350,51.57,961
6351,53.9,643
6352,27.75,491
6353,17.35,651
6354,90.18,964
6355,74.44,498
6356,61.98,440
6357,27.31,268
6358,17.89,395
6359,60.8,628
6360,19.68,916
6361,81.58,571
6362,57.0,312
6363,37.0,821
6364,45.8,787
6365,97.49,382
6366,74.17,172
6367,23.57,858
6368,53.79,383
6369,39.93,481
6370,67.57,484
6371,30.68,703
6372,82.0,775
6373,91.33,715
6374,94.58,144
6375,86.02,785
6376,48.0,196
6377,76.21,756
6378,50.52,153
6379,66.56,647
6380,98.14,304
6381,91.18,876
6382,18.22,413
6383,27.3,183
6384,80.78,251
6385,31.04,761
6386,24.19,600
6387,67.03,351
6388,54.25,970
6389,43.99,430
6390,97.59,433
6391,81.8,499
6392,21.4,950
6393,17.67,821
6394,51.04,413
6395,49.09,188
6396,45.54,434
6397,23.45,719
6398,32.82,580
6399,76.88,189
6400,27.53,558
6401,94.15,231
6402,96.39,103
6403,47.38,187
6404,59.92,967
6405,62.9,670
6406,39.33,843
6407,32.7,194
6408,74.54,565
6409,55.6,446
6410,32.37,440
6411,32.42,194
6412,86.21,254
6413,44.04,698
6414,40.03,268
6415,47.55,911
6416,83.05,175
6417,39.82,383
6418,13.44,707
6419,74.31,151
6420,96.36,576
6421,24.78,543
6422,31.96,817
6423,14.46,911
6424,98.89,612
6425,21.23,767
6426,52.01,727
6427,88.1,916
6428,92.24,571
6429,35.8,882
6430,65.99,765
6431,37.31,870
6432,18.07,820
6433,71.05,490
6434,55.03,915
6435,72.19,202
6436,40.87,954
6437,41.63,200
6438,57.71,868
6439,15.24,475
6440,70.25,300
6441,90.55,537
6442,50.86,893
6443,74.34,993
6444,54.13,643
6445,51.55,338
6446,36.72,387
6447,35.61,707
6448,77.86,762
6449,98.26,446
6450,77.66,492
6451,48.48,237
6452,18.06,885
6453,45.66,341
6454,58.09,538
6455,50.67,751
6456,62.42,359
6457,31.96,380
6458,17.71,198
6459,59.82,307
6460,61.25,443
6461,16.55,303
6462,25.23,993
6463,45.67,939
6464,73.85,466
6465,51.92,572
6466,31.91,342
6467,74.02,491
6468,87.07,794
6469,67.12,528
6470,51.74,488
6471,50.21,221
6472,36.3,880
6473,98.23,537
6474,11.04,574
6475,53.92,192
6476,63.3,644
6477,13.99,437
6478,86.4,654
6479,49.41,334
6480,40.16,857
6481,63.97,739
6482,94.77,676
6483,79.63,891
6484,83.49,860
6485,46.06,364
6486,36.55,245
6487,55.02,241
6488,85.43,991
6489,79.42,155
6490,75.05,884
6491,31.46,523
6492,50.06,100
6493,83.06,895
6494,28.03,821
6495,38.44,108
6496,27.18,389
6497,13.6,464
6498,75.72,649
6499,71.92,920
6500,38.38,448
6501,87.88,683
6502,46.52,199
6503,98.19,371
6504,48.76,442
6505,82.62,531
6506,48.3,633
6507,29.38,600
6508,37.28,735
6509,28.72,418
6510,38.18,468
6511,70.98,481
6512,95.79,301
6513,55.36,681
6514,13.66,605
6515,48.77,733
6516,42.4,567
6517,72.43,390
6518,86.51,475
6519,58.26,594
6520,72.51,804
6521,57.26,868
6522,20.28,435
6523,81.74,299
6524,70.96,275
6525,86.7,871
6526,99.43,713
6527,48.93,957
6528,34.96,125
6529,41.01,927
6530,89.97,152
6531,18.04,436
6532,30.14,776
6533,57.29,754
6534,28.8,536
6535,30.45,720
6536,38.86,254
6537,90.47,880
6538,42.7,217
6539,16.26,333
6540,62.71,270
6541,62.08,296
6542,52.74,411
6543,14.37,520
6544,66.64,805
6545,54.92,792
6546,80.0,987
6547,63.64,375
6548,30.44,110
6549,36.68,897
6550,60.07,811
6551,59.77,466
6552,56.68,298
6553,24.66,446
6554,66.98,954
6555,91.83,546
6556,43.0,818
6557,90.43,769
6558,49.42,126
6559,74.94,238
6560,90.57,182
6561,79.32,129
6562,81.57,271
6563,56.55,563
6564,32.56,162
6565,10.77,619
6566,68.74,960
6567,91.3,543
6568,64.92,692
6569,11.55,233
6570,93.08,797
6571,81.43,998
6572,90.75,588
6573,14.13,780
6574,88.35,247
6575,99.18,372
6576,70.32,769
6577,73.29,946
6578,49.8,266
6579,17.18,246
6580,23.81,505
6581,60.36,973
6582,64.71,164
6583,81.92,448
6584,99.78,291
6585,89.71,876
6586,67.04,944
6587,55.2,718
6588,64.94,835
6589,55.91,177
6590,25.18,261
6591,28.18,444
6592,38.91,220
6593,96.73,574
6594,62.05,415
6595,30.73,965
6596,29.97,891
6597,78.1,372
6598,52.19,970
6599,32.24,584
6600,58.22,462
6601,69.22,694
6602,66.1,855
6603,81.42,937
6604,20.95,226
6605,28.06,971
6606,80.97,833
6607,41.71,952
6608,12.52,457
6609,81.73,991
6610,24.5,242
6611,12.26,191
6612,69.98,193
6613,28.28,651
6614,93.19,155
6615,44.71,723
6616,48.47,480
6617,41.7,733
6618,22.15,334
6619,75.71,215
6620,66.29,616
6621,98.58,945
6622,23.43,947
6623,41.79,135
6624,40.26,465
6625,47.9,649
6626,42.56,549
6627,87.32,259
6628,95.11,384
6629,33.82,266
6630,41.11,182
6631,93.55,936
6632,98.04,893
6633,90.32,516
6634,64.36,232
6635,37.86,789
6636,58.94,246
6637,29.97,671
6638,76.85,551
6639,86.87,497
6640,50.76,261
6641,45.34,702
6642,13.68,615
6643,81.93,554
6644,63.99,444
6645,74.93,274
6646,52.04,696
6647,97.12,261
6648,53.35,269
6649,40.63,540
6650,70.84,172
6651,46.4,851
6652,16.0,789
6653,47.11,140
6654,80.66,862
6655,18.49,884
6656,95.93,667
6657,34.59,841
6658,83.12,651
6659,74.47,547
6660,60.35,836
6661,18.6,923
6662,95.3,526
6663,17.56,626
6664,57.23,118
6665,83.03,419
6666,36.55,490
6667,32.55,476
6668,51.45,631
6669,67.04,612
6670,66.98,578
6671,89.89,142
6672,54.82,249
6673,73.85,213
6674,26.99,916
6675,27.08,711
6676,31.78,488
6677,52.7,653
6678,50.19,862
6679,10.84,481
6680,66.1,413
6681,73.16,951
6682,13.76,410
6683,86.1,558
6684,74.68,761
6685,43.46,506
6686,96.79,349
6687,57.88,432
6688,56.64,919
6689,20.94,973
6690,16.63,870
6691,57.46,208
6692,14.64,558
6693,44.79,131
6694,33.77,248
6695,42.98,841
6696,33.7,526
6697,25.59,205
6698,30.77,415
6699,86.37,143
6700,65.75,856
6701,24.33,633
6702,46.67,512
6703,99.59,912
6704,62.96,521
6705,54.27,866
6706,22.19,853
6707,83.16,303
6708,62.91,472
6709,54.05,994
6710,70.46,763
6711,75.19,882
6712,31.77,447
6713,10.09,275
6714,91.67,762
6715,83.22,274
6716,86.77,870
6717,71.61,878
6718,31.23,960
6719,43.25,119
6720,21.44,476
6721,42.62,177
6722,15.86,103
6723,85.04,427
6724,86.15,118
6725,85.66,911
6726,19.55,292
6727,22.99,294
6728,35.31,766
6729,95.12,355
6730,57.23,159
6731,40.11,951
6732,25.02,178
6733,46.8,252
6734,58.45,330
6735,92.0,353
6736,54.31,532
6737,95.17,379
6738,76.94,444
6739,90.04,611
6740,70.53,380
6741,15.61,707
6742,91.97,825
6743,27.41,276
6744,63.32,904
6745,99.71,795
6746,70.75,123
6747,93.61,198
6748,23.56,218
6749,68.68,280
6750,54.03,841
6751,51.52,843
6752,59.15,663
6753,68.91,785
6754,10.99,945
6755,12.01,973
6756,45.72,268
6757,35.66,323
6758,74.01,223
6759,79.92,906
6760,39.78,200
6761,29.95,663
6762,30.97,601
6763,23.8,803
6764,48.57,195
6765,12.53,743
6766,25.38,712
6767,85.64,723
6768,50.84,799
6769,65.06,295
6770,56.51,969
6771,77.41,219
6772,57.34,153
6773,83.36,658
6774,78.07,956
6775,32.59,545
6776,85.45,638
6777,24.39,706
6778,74.75,629
6779,46.53,172
6780,91.44,719
6781,59.85,871
6782,50.2,133
6783,49.73,395
6784,78.91,683
6785,34.48,933
6786,89.15,754
6787,39.23,334
6788,49.21,681
6789,28.67,475
6790,66.72,841
6791,12.52,297
6792,58.7,973
6793,97.76,514
6794,66.7,842
6795,54.5,744
6796,66.7,240
6797,71.12,110
6798,11.57,361
6799,81.32,597
6800,74.69,343
6801,32.02,120
6802,46.81,919
6803,48.3,853
6804,32.43,871
6805,65.98,831
6806,62.47,241
6807,61.55,888
6808,84.27,451
6809,55.05,472
6810,74.8,174
6811,56.51,401
6812,88.28,984
6813,11.6,727
6814,93.78,319
6815,75.52,205
6816,38.68,770
6817,87.09,686
6818,40.19,365
6819,12.01,601
6820,87.12,782
6821,33.66,211
6822,31.66,639
6823,43.37,545
6824,18.78,108
6825,30.05,995
6826,63.92,252
6827,24.15,550
6828,22.92,313
6829,74.89,877
6830,39.9,325
6831,87.91,672
6832,86.96,815
6833,79.08,299
6834,34.19,356
6835,63.59,682
6836,22.81,758
6837,78.13,523
6838,10.62,481
6839,81.46,603
6840,99.31,844
6841,88.93,172
6842,27.53,445
6843,59.5,172
6844,73.1,370
6845,51.24,659
6846,69.88,625
6847,43.08,592
6848,88.42,299
6849,14.5,322
6850,43.99,814
6851,10.37,405
6852,69.13,761
6853,36.92,234
6854,88.41,392
6855,99.19,833
6856,71.0,974
6857,83.16,433
6858,53.1,289
6859,50.63,827
6860,27.98,134
6861,93.83,517
6862,82.37,776
6863,12.65,967
6864,87.37,609
6865,81.45,737
6866,32.92,128
6867,29.76,883
6868,66.95,540
6869,11.88,546
6870,71.78,552
6871,65.0,827
6872,94.6,584
6873,50.36,783
6874,41.44,215
6875,16.03,490
6876,51.59,499
6877,36.93,928
6878,56.8,103
6879,70.71,764
6880,65.71,531
6881,12.8,148
6882,27.58,143
6883,60.64,312
6884,58.03,751
6885,77.19,487
6886,99.04,626
6887,28.3,282
6888,66.2,471
6889,27.08,422
6890,29.11,187
6891,49.41,515
6892,38.02,664
6893,95.71,496
6894,12.1,377
6895,34.05,747
6896,77.54,411
6897,85.46,597
6898,84.43,298
6899,48.4,448
6900,44.92,765
6901,99.0,901
6902,39.9,952
6903,75.48,715
6904,20.23,131
6905,12.58,532
6906,89.79,629
6907,16.84,595
6908,59.64,158
6909,46.95,121
6910,79.33,323
6911,98.68,168
6912,21.9,789
6913,40.77,339
6914,93.87,791
6915,77.53,589
6916,43.26,526
6917,15.38,884
6918,66.76,806
6919,28.02,637
6920,45.58,985
6921,51.34,474
6922,77.23,823
6923,91.82,613
6924,10.66,610
6925,93.22,581
6926,49.71,607
6927,22.54,697
6928,67.69,255
6929,15.85,480
6930,92.84,996
6931,17.83,190
6932,90.84,967
6933,29.92,530
6934,25.3,828
6935,20.02,101
6936,38.15,498
6937,78.49,403
6938,24.65,590
6939,37.61,267
6940,88.89,884
6941,13.15,786
6942,31.45,784
6943,93.5,918
6944,52.18,414
6945,79.21,358
6946,69.12,838
6947,52.16,117
6948,16.84,757
6949,94.31,729
6950,47.11,160
6951,73.68,624
6952,41.07,714
6953,55.64,192
6954,55.36,325
6955,67.54,910
6956,55.1,678
6957,40.02,379
6958,51.01,581
6959,71.68,587
6960,64.11,968
6961,15.92,429
6962,20.45,134
6963,56.58,851
6964,81.31,833
6965,28.62,888
6966,55.82,283
6967,29.35,895
6968,70.25,215
6969,34.9,224
6970,49.77,729
6971,51.01,437
6972,27.27,428
6973,97.83,225
6974,90.54,525
6975,67.49,501
6976,54.54,413
6977,21.14,874
6978,18.56,213
6979,71.38,613
6980,12.45,739
6981,25.33,578
6982,87.66,120
6983,94.85,629
6984,65.76,286
6985,15.97,446
6986,83.32,574
6987,99.94,433
6988,24.25,384
6989,38.84,697
6990,90.51,314
6991,16.81,812
6992,76.96,326
6993,29.47,149
6994,95.3,232
6995,19.35,577
6996,93.76,224
6997,91.19,774
6998,33.16,707
6999,93.72,582
7000,73.7,423
7001,72.7,208
7002,81.83,525
7003,36.43,127
7004,72.11,641
7005,46.04,973
7006,16.93,280
7007,60.69,224
7008,51.97,937
7009,67.5,521
7010,37.84,239
7011,12.99,380
7012,66.46,127
7013,14.32,665
7014,73.04,250
7015,13.06,378
7016,18.24,248
7017,88.49,307
7018,69.01,557
7019,20.06,990
7020,68.79,737
7021,86.71,628
7022,96.13,522
7023,36.37,662
7024,17.42,498
7025,20.41,299
7026,22.68,921
7027,18.66,307
7028,75.93,799
7029,57.78,743
7030,63.58,649
7031,64.0,472
7032,18.41,680
7033,32.21,717
7034,41.91,814
7035,57.52,432
7036,34.11,779
7037,33.33,150
7038,36.33,185
7039,56.14,351
7040,24.84,878
7041,95.57,267
7042,84.54,913
7043,34.97,855
7044,73.12,162
7045,88.82,257
7046,19.03,357
7047,99.26,368
7048,58.95,354
7049,65.95,899
7050,75.19,574
7051,71.22,216
7052,74.19,615
7053,70.6,431
7054,16.17,906
7055,60.48,351
7056,35.67,250
7057,55.44,567
7058,99.71,626
7059,43.59,240
7060,55.52,629
7061,85.5,446
7062,88.58,628
7063,80.57,867
7064,69.01,244
7065,43.71,630
7066,33.92,347
7067,89.95,619
7068,51.48,228
7069,52.58,126
7070,44.63,445
7071,68.79,412
7072,86.12,870
7073,43.43,800
7074,82.84,621
7075,90.76,299
7076,16.37,677
7077,35.49,962
7078,24.72,991
7079,88.52,349
7080,31.5,225
7081,55.39,957
7082,56.38,196
7083,51.65,603
7084,67.12,530
7085,27.34,595
7086,85.65,643
7087,17.29,705
7088,32.82,645
7089,32.7,403
7090,38.0,435
7091,45.88,739
7092,24.2,857
7093,45.66,921
7094,30.57,771
7095,33.97,127
7096,57.89,879
7097,29.76,386
7098,29.57,944
7099,90.31,435
7100,90.99,431
7101,89.38,842
7102,16.05,985
7103,69.28,357
7104,29.07,330
7105,22.23,522
7106,82.87,824
7107,56.98,197
7108,98.94,156
7109,46.27,860
7110,28.81,781
7111,33.96,493
7112,28.25,358
7113,95.75,289
7114,26.7,849
7115,12.23,956
7116,66.49,137
7117,32.13,434
7118,35.94,972
7119,85.39,202
7120,61.65,266
7121,19.09,767
7122,86.0,911
7123,76.31,454
7124,62.75,361
7125,85.91,575
7126,10.59,188
7127,19.91,482
7128,81.6,959
7129,88.31,197
7130,80.26,320
7131,76.4,555
7132,69.97,785
7133,15.83,202
7134,71.82,998
7135,76.01,396
7136,84.68,544
7137,96.34,941
7138,52.54,169
7139,72.7,208
7140,92.2,306
7141,65.93,277
7142,18.57,154
7143,81.19,494
7144,20.9,667
7145,21.86,751
7146,94.88,692
7147,11.19,141
7148,44.89,242
7149,68.03,820
7150,57.45,102
7151,62.81,485
7152,67.84,163
7153,17.4,376
7154,36.05,175
7155,32.45,946
7156,57.94,582
7157,74.27,604
7158,50.42,532
7159,92.51,606
7160,27.67,136
7161,86.91,264
7162,44.52,953
7163,45.49,591
7164,27.8,286
7165,81.94,949
7166,57.71,164
7167,92.27,511
7168,25.34,410
7169,57.4,940
7170,71.4,968
7171,92.08,917
7172,48.49,994
7173,93.06,412
7174,52.52,959
7175,25.14,172
7176,26.26,839
7177,58.45,559
7178,33.64,494
7179,72.44,733
7180,82.99,448
7181,83.29,896
7182,88.63,515
7183,67.08,588
7184,77.69,807
7185,89.63,359
7186,46.0,754
7187,79.28,362
7188,44.57,283
7189,53.34,967
7190,96.57,585
7191,67.32,758
7192,10.07,429
7193,30.02,735
7194,76.79,291
7195,52.46,704
7196,96.12,438
7197,37.71,538
7198,10.3,530
7199,82.62,740
7200,71.66,554
7201,51.18,327
7202,72.95,525
7203,15.96,360
7204,94.66,699
7205,20.53,446
7206,82.5,319
7207,43.03,118
7208,72.91,692
7209,18.86,467
7210,30.48,834
7211,55.19,194
7212,88.92,592
7213,41.66,985
7214,31.45,782
7215,87.22,450
7216,99.44,545
7217,25.42,267
7218,40.38,974
7219,81.33,714
7220,90.77,904
7221,86.58,541
7222,19.43,509
7223,43.1,969
7224,74.76,440
7225,43.14,717
7226,59.88,771
7227,83.83,116
7228,81.4,739
7229,29.69,678
7230,49.61,604
7231,10.85,217
7232,62.74,335
7233,88.56,421
7234,86.62,335
7235,52.95,835
7236,19.2,133
7237,39.98,866
7238,80.95,831
7239,74.77,739
7240,35.69,591
7241,35.18,866
7242,39.49,649
7243,65.49,883
7244,92.58,467
7245,52.48,904
7246,55.89,369
7247,18.29,855
7248,20.34,201
7249,26.92,607
7250,61.49,295
7251,37.55,105
7252,31.04,619
7253,61.85,617
7254,89.82,683
7255,55.59,292
7256,97.42,922
7257,60.75,891
7258,75.77,884
7259,53.41,618
7260,45.05,986
7261,60.77,668
7262,78.73,450
7263,62.31,835
7264,80.35,780
7265,11.79,437
7266,70.65,653
7267,61.0,812
7268,26.53,684
7269,41.51,908
7270,80.16,136
7271,86.69,818
7272,38.87,479
7273,94.53,551
7274,62.05,373
7275,41.71,850
7276,48.44,933
7277,58.8,252
7278,44.5,596
7279,96.64,925
7280,84.94,544
7281,35.16,740
7282,34.94,737
7283,34.11,358
7284,67.83,887
7285,52.11,610
7286,97.68,221
7287,49.98,182
7288,32.3,623
7289,91.58,977
7290,87.69,392
7291,65.48,952
7292,41.72,183
7293,45.98,731
7294,53.74,668
7295,12.03,587
7296,12.65,986
7297,48.57,340
7298,84.68,773
7299,46.91,687
7300,28.3,125
7301,82.5,330
7302,63.26,135
7303,33.12,514
7304,34.9,368
7305,38.4,796
7306,65.97,118
7307,50.83,538
7308,19.46,366
7309,47.67,906
7310,10.55,803
7311,94.71,355
7312,31.01,615
7313,66.47,935
7314,99.91,795
7315,87.86,185
7316,51.76,975
7317,13.27,472
7318,70.72,318
7319,58.36,111
7320,39.39,109
7321,66.79,682
7322,27.61,339
7323,80.23,915
7324,64.25,886
7325,29.19,838
7326,29.29,561
7327,46.61,588
7328,57.19,923
7329,59.34,376
7330,98.19,621
7331,32.91,234
7332,62.03,901
7333,19.21,758
7334,91.21,559
7335,11.31,898
7336,92.55,456
7337,55.92,924
7338,77.91,955
7339,92.12,543
7340,91.98,438
7341,53.11,879
7342,15.06,292
7343,18.36,316
7344,94.38,614
7345,77.21,583
7346,56.61,966
7347,72.32,380
7348,89.59,265
7349,20.29,827
7350,75.38,424
7351,21.31,728
7352,61.88,164
7353,68.09,128
7354,66.4,658
7355,20.05,386
7356,36.53,922
7357,91.96,814
7358,28.75,875
7359,72.47,473
7360,61.87,927
7361,28.8,649
7362,59.7,392
7363,30.92,173
7364,77.62,311
7365,98.25,169
7366,31.43,284
7367,52.09,921
7368,72.83,131
7369,62.35,767
7370,24.52,276
7371,23.6,676
7372,15.43,581
7373,84.55,900
7374,45.02,862
7375,24.42,874
7376,75.69,629
7377,95.72,959
7378,29.06,730
7379,92.72,759
7380,11.68,364
7381,41.74,656
7382,32.73,602
7383,47.61,239
7384,37.88,126
7385,50.93,836
7386,56.59,917
7387,90.77,106
7388,40.62,736
7389,87.46,338
7390,35.86,540
7391,66.38,902
7392,96.63,110
7393,44.0,665
7394,94.82,494
7395,87.61,845
7396,20.9,428
7397,82.79,337
7398,16.03,316
7399,70.1,719
7400,91.44,279
7401,11.69,565
7402,47.68,107
7403,83.39,662
7404,76.53,252
7405,50.66,676
7406,98.14,481
7407,17.88,232
7408,79.15,797
7409,42.08,208
7410,66.05,469
7411,75.22,492
7412,10.79,869
7413,22.56,109
7414,47.88,711
7415,59.4,295
7416,69.44,235
7417,68.23,338
7418,78.11,786
7419,19.88,222
7420,52.14,904
7421,68.59,495
7422,22.21,571
7423,17.04,737
7424,18.5,561
7425,94.9,841
7426,93.78,501
7427,24.85,434
7428,29.26,105
7429,31.13,110
7430,54.53,293
7431,64.5,632
7432,77.77,823
7433,80.46,104
7434,89.95,973
7435,42.14,253
7436,53.31,252
7437,44.86,469
7438,96.56,692
7439,81.82,913
7440,27.78,282
7441,63.17,553
7442,10.6,816
7443,37.48,956
7444,20.63,626
7445,89.45,213
7446,41.96,590
7447,55.61,550
7448,36.07,363
7449,28.53,477
7450,66.92,579
7451,70.25,451
7452,55.81,489
7453,25.35,465
7454,27.4,551
7455,69.98,597
7456,67.57,557
7457,43.9,775
7458,89.42,888
7459,48.5,643
7460,87.56,907
7461,43.93,425
7462,53.08,268
7463,43.03,948
7464,34.03,887
7465,16.32,365
7466,87.95,691
7467,12.07,586
7468,65.98,520
7469,91.18,241
7470,63.13,938
7471,46.02,712
7472,36.19,213
7473,29.07,388
7474,36.39,648
7475,21.02,162
7476,38.19,825
7477,84.74,316
7478,15.19,538
7479,75.45,883
7480,81.73,352
7481,99.35,206
7482,47.32,196
7483,59.07,910
7484,86.23,569
7485,24.59,597
7486,98.41,922
7487,10.66,846
7488,55.59,746
7489,90.04,637
7490,28.01,949
7491,33.2,324
7492,83.69,672
7493,23.12,453
7494,76.66,314
7495,45.52,465
7496,85.34,404
7497,51.83,351
7498,58.83,166
7499,66.91,479
7500,32.6,747
7501,90.69,417
7502,55.99,495
7503,28.02,291
7504,98.47,670
7505,23.59,692
7506,40.77,588
7507,16.2,147
7508,33.37,544
7509,31.83,879
7510,55.67,428
7511,77.45,275
7512,41.08,380
7513,62.52,846
7514,60.23,550
7515,91.51,891
7516,54.51,889
7517,78.31,692
7518,83.15,427
7519,55.32,313
7520,30.41,972
7521,66.42,195
7522,82.22,841
7523,96.48,980
7524,94.08,907
7525,86.19,896
7526,92.62,626
7527,46.61,753
7528,45.52,741
7529,15.68,550
7530,79.13,291
7531,10.64,960
7532,36.77,783
7533,36.57,489
7534,46.34,157
7535,10.15,485
7536,49.29,472
7537,61.34,848
7538,83.6,224
7539,47.9,972
7540,96.84,643
7541,19.18,805
7542,86.43,594
7543,27.18,105
7544,15.81,612
7545,91.5,905
7546,11.94,522
7547,79.26,855
7548,52.51,558
7549,95.56,674
7550,39.84,519
7551,68.45,730
7552,44.93,789
7553,60.08,957
7554,83.72,429
7555,13.54,816
7556,39.08,104
7557,87.61,245
7558,53.05,792
7559,18.13,221
7560,62.12,327
7561,83.13,168
7562,60.96,785
7563,68.08,265
7564,31.23,290
7565,16.85,448
7566,44.0,162
7567,95.67,742
7568,93.36,225
7569,17.57,335
7570,99.18,186
7571,20.5,604
7572,33.53,671
7573,29.61,909
7574,55.39,851
7575,77.86,447
7576,93.5,615
7577,81.44,802
7578,44.27,430
7579,93.07,170
7580,28.85,387
7581,25.3,814
7582,17.33,574
7583,12.13,967
7584,91.46,186
7585,80.21,620
7586,19.76,267
7587,28.56,833
7588,90.13,532
7589,92.56,686
7590,39.05,623
7591,63.82,922
7592,69.3,366
7593,12.31,104
7594,84.46,797
7595,89.37,181
7596,64.25,838
7597,75.44,926
7598,19.86,675
7599,33.24,362
7600,38.14,864
7601,87.08,221
7602,35.7,979
7603,24.28,249
7604,79.32,455
7605,96.3,525
7606,35.57,341
7607,94.74,431
7608,24.16,994
7609,66.11,603
7610,77.53,250
7611,35.66,332
7612,82.14,512
7613,17.29,896
7614,39.21,336
7615,66.11,494
7616,86.82,994
7617,20.23,642
7618,54.62,316
7619,45.07,989
7620,73.73,121
7621,51.4,180
7622,20.33,870
7623,96.54,692
7624,76.58,669
7625,62.97,576
7626,82.9,600
7627,62.81,700
7628,61.95,481
7629,69.45,446
7630,37.61,453
7631,94.4,505
7632,25.88,615
7633,12.02,310
7634,20.54,514
7635,17.56,673
7636,26.21,633
7637,69.49,417
7638,96.34,401
7639,43.29,309
7640,34.82,945
7641,73.38,682
7642,34.3,919
7643,92.75,542
7644,29.57,921
7645,87.2,664
7646,86.36,632
7647,85.1,759
7648,93.89,734
7649,47.9,860
7650,32.23,861
7651,73.38,216
7652,31.66,248
7653,77.03,956
7654,41.53,635
7655,81.05,596
7656,50.77,566
7657,57.02,304
7658,28.24,940
7659,25.77,740
7660,31.1,878
7661,99.5,284
7662,69.65,923
7663,65.38,924
7664,24.25,374
7665,52.17,228
7666,14.45,323
7667,12.12,581
7668,96.27,672
7669,45.8,894
7670,47.92,259
7671,19.66,740
7672,69.38,301
7673,41.06,621
7674,37.02,481
7675,57.03,442
7676,49.64,645
7677,40.38,673
7678,56.97,802
7679,19.88,397
7680,20.83,253
7681,55.09,645
7682,98.68,711
7683,59.76,791
7684,27.98,232
7685,33.65,746
7686,59.99,778
7687,34.95,699
7688,85.42,177
7689,22.02,478
7690,35.93,807
7691,79.71,666
7692,17.3,781
7693,50.63,766
7694,75.98,449
7695,27.37,837
7696,32.1,318
7697,88.29,114
7698,66.65,675
7699,33.64,805
7700,13.52,881
7701,69.09,780
7702,38.39,690
7703,76.79,554
7704,12.99,397
7705,17.06,280
7706,37.01,217
7707,52.58,499
7708,48.35,837
7709,80.29,440
7710,13.21,862
7711,10.54,422
7712,61.91,343
7713,27.46,550
7714,20.55,813
7715,20.38,508
7716,90.36,698
7717,66.71,882
7718,32.98,449
7719,81.07,902
7720,19.47,990
7721,62.72,740
7722,56.18,221
7723,70.3,982
7724,16.65,954
7725,14.59,675
7726,23.79,752
7727,10.64,422
7728,76.8,672
7729,35.9,977
7730,69.98,792
7731,40.06,725
7732,95.76,171
7733,78.76,318
7734,79.85,279
7735,68.55,839
7736,88.72,981
7737,73.62,520
7738,80.78,605
7739,55.62,929
7740,23.36,264
7741,24.74,582
7742,92.02,628
7743,49.37,841
7744,80.62,795
7745,38.19,591
7746,97.04,566
7747,31.42,827
7748,67.46,297
7749,80.8,843
7750,34.95,397
7751,23.78,581
7752,28.42,296
7753,56.61,125
7754,70.98,120
7755,56.04,100
7756,56.12,716
7757,86.82,201
7758,38.35,810
7759,97.37,494
7760,41.97,878
7761,40.17,885
7762,70.48,927
7763,54.29,285
7764,93.57,386
7765,86.95,522
7766,16.45,627
7767,96.98,977
7768,18.54,824
7769,14.91,904
7770,71.62,902
7771,50.08,780
7772,67.63,538
7773,79.79,311
7774,59.98,383
7775,52.36,448
7776,66.35,927
7777,43.02,519
7778,49.8,632
7779,19.28,810
7780,54.93,809
7781,18.14,356
7782,33.98,413
7783,50.75,658
7784,60.79,300
7785,52.77,888
7786,87.61,908
7787,99.62,262
7788,82.99,199
7789,96.29,226
7790,51.85,375
7791,51.44,587
7792,36.47,965
7793,84.88,617
7794,56.18,935
7795,18.12,176
7796,31.84,279
7797,53.62,592
7798,72.84,664
7799,46.07,630
7800,21.91,406
7801,91.66,588
7802,70.4,901
7803,16.23,103
7804,30.25,198
7805,89.15,223
7806,26.25,240
7807,21.33,652
7808,23.55,110
7809,49.28,829
7810,13.63,393
7811,61.65,305
7812,21.36,848
7813,77.6,763
7814,41.04,840
7815,35.83,495
7816,66.95,182
7817,97.24,435
7818,95.02,744
7819,80.02,645
7820,67.6,233
7821,87.41,889
7822,84.5,628
7823,18.05,444
7824,90.92,380
7825,32.69,971
7826,91.84,514
7827,70.18,447
7828,38.98,504
7829,61.43,903
7830,82.07,113
7831,16.49,239
7832,36.29,958
7833,14.02,419
7834,73.24,851
7835,31.26,812
7836,80.09,335
7837,16.55,672
7838,28.17,490
7839,48.91,207
7840,11.36,829
7841,51.48,604
7842,22.93,595
7843,49.83,216
7844,18.82,253
7845,70.88,837
7846,40.5,724
7847,46.8,123
7848,72.18,600
7849,82.1,616
7850,79.13,958
7851,91.4,214
7852,12.63,578
7853,50.81,956
7854,53.35,434
7855,98.79,761
7856,98.41,684
7857,37.52,498
7858,69.36,740
7859,59.84,635
7860,23.42,462
7861,41.75,863
7862,60.6,238
7863,63.0,769
7864,81.0,470
7865,73.49,527
7866,81.65,815
7867,29.16,994
7868,79.56,854
7869,68.61,320
7870,92.67,505
7871,94.27,417
7872,18.85,903
7873,82.81,132
7874,64.72,718
7875,35.94,919
7876,10.1,994
7877,50.03,748
7878,11.95,302
7879,57.24,226
7880,47.72,317
